threshold,frequency,mse,psnr,ssim,ae,acc,f1,prec,rec,spec,dice,iou,ck,roc_auc,loss
0.12,0.7,0.8157742023468018,0.8843002915382385,,0.8374243378639221,0.254597932100296,0.2785060703754425,0.16593511402606964,0.866010844707489,0.1327904909849167,1.0,0.16178162395954132,-0.0004457235336303711,0.4687332510948181,0.40788752777464937
0.12,0.7,0.8490195274353027,0.7108231782913208,,0.8659170866012573,0.20334677398204803,0.23267796635627747,0.13467998802661896,0.8542893528938293,0.09615595638751984,1.0,0.13165567815303802,-0.015334248542785645,0.45820391178131104,0.42451031351252305
0.12,0.7,0.8529868125915527,0.6905767917633057,,0.8734104633331299,0.21598249673843384,0.2701309621334076,0.15950386226177216,0.8815422654151917,0.08486364781856537,1.0,0.15615686774253845,-0.011923432350158691,0.4692595601081848,0.42649372765564647
