threshold,sigma,low_threshold,high_threshold,mse,psnr,ssim,ae,acc,f1,prec,rec,spec,dice,iou,ck,roc_auc,loss
0.725,1.0,0.1,0.3,0.7208546996116638,1.421522617340088,,0.7394565343856812,0.3246678113937378,0.26655033230781555,0.15919552743434906,0.818539023399353,0.23756934702396393,1.0,0.15376873314380646,0.020737528800964355,0.5255353450775146,0.3604274018621072
0.95,1.0,0.1,0.3,0.7646147012710571,1.1655734777450562,,0.7818872332572937,0.2780398428440094,0.23624134063720703,0.1378859132528305,0.8240309953689575,0.1924622654914856,1.0,0.13394199311733246,0.0053237080574035645,0.5039395093917847,0.382307348465547
0.95,1.0,0.1,0.3,0.7327829599380493,1.3502463102340698,0.07056762278079987,0.7457796335220337,0.2975388467311859,0.20996056497097015,0.12013281881809235,0.8323076963424683,0.22998909652233124,1.0,0.1172938197851181,0.017354309558868408,0.5311484336853027,0.36639137934427707
0.95,1.0,0.1,0.3,0.7208546996116638,1.421522617340088,,0.7394565343856812,0.3246678113937378,0.26655033230781555,0.15919552743434906,0.818539023399353,0.23756934702396393,1.0,0.15376873314380646,0.020737528800964355,0.5255353450775146,0.3604274002229795
0.05,1.5,0.1,0.3,0.4683099091053009,3.2946665287017822,,0.4855823218822479,0.5112239122390747,0.2197069525718689,0.14017559587955475,0.5078396797180176,0.5117543339729309,1.0,0.12341056019067764,0.009304344654083252,0.5036596059799194,0.23415488260332495
0.05,1.5,0.1,0.3,0.5024425983428955,2.989135503768921,0.20080800354480743,0.5154390931129456,0.5033299326896667,0.23116257786750793,0.13986214995384216,0.6657691597938538,0.48281130194664,1.0,0.13068616390228271,0.0562250018119812,0.5742902159690857,0.2512212416518014
0.05,1.5,0.1,0.3,0.3501421809196472,4.557555198669434,,0.3687440752983093,0.624241054058075,0.2838093340396881,0.19867464900016785,0.49661555886268616,0.6467489004135132,1.0,0.16537167131900787,0.08862876892089844,0.5710204243659973,0.17507116220076568
0.27499999999999997,1.5,0.1,0.3,0.4683099091053009,3.2946665287017822,,0.4855823218822479,0.5112239122390747,0.2197069525718689,0.14017559587955475,0.5078396797180176,0.5117543339729309,1.0,0.12341056019067764,0.009304344654083252,0.5036596059799194,0.23415488267317414
0.27499999999999997,1.5,0.1,0.3,0.5024425983428955,2.989135503768921,0.20080800354480743,0.5154390931129456,0.5033299326896667,0.23116257786750793,0.13986214995384216,0.6657691597938538,0.48281130194664,1.0,0.13068616390228271,0.0562250018119812,0.5742902159690857,0.25122124233166687
0.27499999999999997,1.5,0.1,0.3,0.3501421809196472,4.557555198669434,,0.3687440752983093,0.624241054058075,0.2838093340396881,0.19867464900016785,0.49661555886268616,0.6467489004135132,1.0,0.16537167131900787,0.08862876892089844,0.5710204243659973,0.1750711625063559
0.49999999999999994,1.5,0.1,0.3,0.4683099091053009,3.2946665287017822,,0.4855823218822479,0.5112239122390747,0.2197069525718689,0.14017559587955475,0.5078396797180176,0.5117543339729309,1.0,0.12341056019067764,0.009304344654083252,0.5036596059799194,0.23415488262660802
0.49999999999999994,1.5,0.1,0.3,0.5024425983428955,2.989135503768921,0.20080800354480743,0.5154391527175903,0.5033299326896667,0.23116257786750793,0.13986214995384216,0.6657691597938538,0.48281130194664,1.0,0.13068616390228271,0.0562250018119812,0.5742902159690857,0.2512212430604268
0.49999999999999994,1.5,0.1,0.3,0.3501421809196472,4.557555198669434,,0.3687440752983093,0.624241054058075,0.2838093340396881,0.19867464900016785,0.49661555886268616,0.6467489004135132,1.0,0.16537167131900787,0.08862876892089844,0.5710204243659973,0.17507116212160326
0.725,1.5,0.1,0.3,0.4683099091053009,3.2946665287017822,,0.4855823218822479,0.5112239122390747,0.2197069525718689,0.14017559587955475,0.5078396797180176,0.5117543339729309,1.0,0.12341056019067764,0.009304344654083252,0.5036596059799194,0.23415488349739463
0.725,1.5,0.1,0.3,0.5024425983428955,2.989135503768921,0.20080800354480743,0.5154390931129456,0.5033299326896667,0.23116257786750793,0.13986214995384216,0.6657691597938538,0.48281130194664,1.0,0.13068616390228271,0.0562250018119812,0.5742902159690857,0.2512212432111846
0.725,1.5,0.1,0.3,0.3501421809196472,4.557555198669434,,0.3687440752983093,0.624241054058075,0.2838093340396881,0.19867464900016785,0.49661555886268616,0.6467489004135132,1.0,0.16537167131900787,0.08862876892089844,0.5710204243659973,0.1750711617921479
0.95,1.5,0.1,0.3,0.4683099091053009,3.2946665287017822,,0.4855823218822479,0.5112239122390747,0.2197069525718689,0.14017559587955475,0.5078396797180176,0.5117543339729309,1.0,0.12341056019067764,0.009304344654083252,0.5036596059799194,0.23415488344151528
0.95,1.5,0.1,0.3,0.5024425983428955,2.989135503768921,0.20080800354480743,0.5154391527175903,0.5033299326896667,0.23116257786750793,0.13986214995384216,0.6657691597938538,0.48281130194664,1.0,0.13068616390228271,0.0562250018119812,0.5742902159690857,0.25122124135552437
0.95,1.5,0.1,0.3,0.3501421809196472,4.557555198669434,,0.3687440752983093,0.624241054058075,0.2838093340396881,0.19867464900016785,0.49661555886268616,0.6467489004135132,1.0,0.16537167131900787,0.08862876892089844,0.5710204243659973,0.17507116237597076
0.05,2,0.1,0.3,0.25614628195762634,5.915119171142578,,0.273418664932251,0.6776036024093628,0.18206103146076202,0.13871775567531586,0.2647993266582489,0.7423057556152344,1.0,0.10014694184064865,0.005136609077453613,0.4973794221878052,0.12807315488607857
0.05,2,0.1,0.3,0.29354938864707947,5.323188304901123,0.40380245447158813,0.30654585361480713,0.6853275895118713,0.24972128868103027,0.17043493688106537,0.4669434428215027,0.712912917137146,1.0,0.14267516136169434,0.102192223072052,0.5899282097816467,0.14677467310393694
0.05,2,0.1,0.3,0.11328094452619553,9.458431243896484,,0.13188262283802032,0.8084588646888733,0.2734571397304535,0.31698891520500183,0.24043801426887512,0.9086342453956604,1.0,0.15838421881198883,0.16553497314453125,0.5751350522041321,0.056640465188829696
0.27499999999999997,2,0.1,0.3,0.25614628195762634,5.915119171142578,,0.273418664932251,0.6776036024093628,0.18206103146076202,0.13871775567531586,0.2647993266582489,0.7423057556152344,1.0,0.10014694184064865,0.005136609077453613,0.4973794221878052,0.12807315573154482
0.27499999999999997,2,0.1,0.3,0.29354938864707947,5.323188304901123,0.40380245447158813,0.30654585361480713,0.6853275895118713,0.24972128868103027,0.17043493688106537,0.4669434428215027,0.712912917137146,1.0,0.14267516136169434,0.102192223072052,0.5899282097816467,0.14677467287168838
0.27499999999999997,2,0.1,0.3,0.11328094452619553,9.458431243896484,,0.13188262283802032,0.8084588646888733,0.2734571397304535,0.31698891520500183,0.24043801426887512,0.9086342453956604,1.0,0.15838421881198883,0.16553497314453125,0.5751350522041321,0.05664046545920428
0.49999999999999994,2,0.1,0.3,0.25614631175994873,5.91511869430542,,0.273418664932251,0.6776036024093628,0.18206103146076202,0.13871775567531586,0.2647993266582489,0.7423057556152344,1.0,0.10014694184064865,0.005136609077453613,0.4973794221878052,0.1280731556683895
0.49999999999999994,2,0.1,0.3,0.29354938864707947,5.323188304901123,0.40380245447158813,0.30654585361480713,0.6853275895118713,0.24972128868103027,0.17043493688106537,0.4669434428215027,0.712912917137146,1.0,0.14267516136169434,0.102192223072052,0.5899282097816467,0.14677467290835922
0.49999999999999994,2,0.1,0.3,0.11328094452619553,9.458431243896484,,0.13188262283802032,0.8084588646888733,0.2734571397304535,0.31698891520500183,0.24043801426887512,0.9086342453956604,1.0,0.15838421881198883,0.16553497314453125,0.5751350522041321,0.05664046527730534
0.725,2,0.1,0.3,0.25614631175994873,5.91511869430542,,0.273418664932251,0.6776036024093628,0.18206103146076202,0.13871775567531586,0.2647993266582489,0.7423057556152344,1.0,0.10014694184064865,0.005136609077453613,0.4973794221878052,0.12807315549609485
0.725,2,0.1,0.3,0.29354938864707947,5.323188304901123,0.40380245447158813,0.30654585361480713,0.6853275895118713,0.24972128868103027,0.17043493688106537,0.4669434428215027,0.712912917137146,1.0,0.14267516136169434,0.102192223072052,0.5899282097816467,0.14677467324770987
0.725,2,0.1,0.3,0.11328094452619553,9.458431243896484,,0.13188262283802032,0.8084588646888733,0.2734571397304535,0.31698891520500183,0.24043801426887512,0.9086342453956604,1.0,0.15838421881198883,0.16553497314453125,0.5751350522041321,0.05664046514371876
0.95,2,0.1,0.3,0.25614628195762634,5.915119171142578,,0.273418664932251,0.6776036024093628,0.18206103146076202,0.13871775567531586,0.2647993266582489,0.7423057556152344,1.0,0.10014694184064865,0.005136609077453613,0.4973794221878052,0.12807315545884193
0.95,2,0.1,0.3,0.29354938864707947,5.323188304901123,0.40380245447158813,0.30654585361480713,0.6853275895118713,0.24972128868103027,0.17043493688106537,0.4669434428215027,0.712912917137146,1.0,0.14267516136169434,0.102192223072052,0.5899282097816467,0.1467746732616797
0.95,2,0.1,0.3,0.11328094452619553,9.458431243896484,,0.13188262283802032,0.8084588646888733,0.2734571397304535,0.31698891520500183,0.24043801426887512,0.9086342453956604,1.0,0.15838421881198883,0.16553497314453125,0.5751350522041321,0.05664046536578098
0.05,0.5,0.15,0.3,0.8562695384025574,0.673895001411438,,0.8735417723655701,0.2069929838180542,0.2407219111919403,0.13830408453941345,0.9277316331863403,0.09402582794427872,1.0,0.1368299126625061,0.0063866376876831055,0.5062687397003174,0.4281348392460495
0.05,0.5,0.15,0.3,0.8240270018577576,0.8405855894088745,0.04018803685903549,0.8370234966278076,0.2169676572084427,0.20618052780628204,0.11631458252668381,0.9067304730415344,0.12983974814414978,1.0,0.11493939906358719,0.009215056896209717,0.5182850956916809,0.41201355343917384
0.05,0.5,0.15,0.3,0.8286639451980591,0.8162155151367188,,0.8472657799720764,0.23951026797294617,0.26650744676589966,0.1557788848876953,0.9215521812438965,0.11922626197338104,1.0,0.15374016761779785,0.013482987880706787,0.5167378187179565,0.41433196716941895
0.27499999999999997,0.5,0.15,0.3,0.8562695384025574,0.673895001411438,,0.8735417723655701,0.2069929838180542,0.2407219111919403,0.13830408453941345,0.9277316331863403,0.09402582794427872,1.0,0.1368299126625061,0.0063866376876831055,0.5062687397003174,0.42813483797945084
0.27499999999999997,0.5,0.15,0.3,0.8240270018577576,0.8405855894088745,0.04018803685903549,0.8370234966278076,0.2169676572084427,0.20618052780628204,0.11631458252668381,0.9067304730415344,0.12983974814414978,1.0,0.11493939906358719,0.009215056896209717,0.5182850956916809,0.41201355583965776
0.27499999999999997,0.5,0.15,0.3,0.8286639451980591,0.8162155151367188,,0.8472657799720764,0.23951026797294617,0.26650744676589966,0.1557788848876953,0.9215521812438965,0.11922626197338104,1.0,0.15374016761779785,0.013482987880706787,0.5167378187179565,0.4143319671042264
0.49999999999999994,0.5,0.15,0.3,0.8562695384025574,0.673895001411438,,0.8735417723655701,0.2069929838180542,0.2407219111919403,0.13830408453941345,0.9277316331863403,0.09402582794427872,1.0,0.1368299126625061,0.0063866376876831055,0.5062687397003174,0.4281348393578082
0.49999999999999994,0.5,0.15,0.3,0.8240270018577576,0.8405855894088745,0.04018803685903549,0.8370234966278076,0.2169676572084427,0.20618052780628204,0.11631458252668381,0.9067304730415344,0.12983974814414978,1.0,0.11493939906358719,0.009215056896209717,0.5182850956916809,0.41201355405151846
0.49999999999999994,0.5,0.15,0.3,0.8286639451980591,0.8162155151367188,,0.8472657799720764,0.23951026797294617,0.26650744676589966,0.1557788848876953,0.9215521812438965,0.11922626197338104,1.0,0.15374016761779785,0.013482987880706787,0.5167378187179565,0.4143319676816464
0.725,0.5,0.15,0.3,0.8562695384025574,0.673895001411438,,0.8735417723655701,0.2069929838180542,0.2407219111919403,0.13830408453941345,0.9277316331863403,0.09402582794427872,1.0,0.1368299126625061,0.0063866376876831055,0.5062687397003174,0.4281348404008895
0.725,0.5,0.15,0.3,0.8240270018577576,0.8405855894088745,0.04018803685903549,0.8370234966278076,0.2169676572084427,0.20618052780628204,0.11631458252668381,0.9067304730415344,0.12983974814414978,1.0,0.11493939906358719,0.009215056896209717,0.5182850956916809,0.4120135543495417
0.725,0.5,0.15,0.3,0.8286639451980591,0.8162155151367188,,0.8472657799720764,0.23951026797294617,0.26650744676589966,0.1557788848876953,0.9215521812438965,0.11922626197338104,1.0,0.15374016761779785,0.013482987880706787,0.5167378187179565,0.41433196592377497
0.95,0.5,0.15,0.3,0.8562694787979126,0.6738953590393066,,0.8735417723655701,0.2069929838180542,0.2407219111919403,0.13830408453941345,0.9277316331863403,0.09402582794427872,1.0,0.1368299126625061,0.0063866376876831055,0.5062687397003174,0.4281348393112421
0.95,0.5,0.15,0.3,0.8240270018577576,0.8405855894088745,0.04018803685903549,0.8370234966278076,0.2169676572084427,0.20618052780628204,0.11631458252668381,0.9067304730415344,0.12983974814414978,1.0,0.11493939906358719,0.009215056896209717,0.5182850956916809,0.4120135544636287
0.95,0.5,0.15,0.3,0.8286639451980591,0.8162155151367188,,0.8472657799720764,0.23951026797294617,0.26650744676589966,0.1557788848876953,0.9215521812438965,0.11922626197338104,1.0,0.15374016761779785,0.013482987880706787,0.5167378187179565,0.41433196611935275
0.05,1.0,0.15,0.3,0.7056902050971985,1.5138590335845947,,0.7229620218276978,0.3238042891025543,0.2336215376853943,0.13800427317619324,0.7606285214424133,0.25533729791641235,1.0,0.13226018846035004,0.005501210689544678,0.5031532049179077,0.35284487379249185
0.05,1.0,0.15,0.3,0.684912919998169,1.6436463594436646,0.0856609120965004,0.6979087591171265,0.3417152464389801,0.21592459082603455,0.12460734695196152,0.8082221150398254,0.28278806805610657,1.0,0.1210288479924202,0.02679455280303955,0.5455050468444824,0.34245631490601225
0.05,1.0,0.15,0.3,0.6369670629501343,1.9588302373886108,,0.6555684804916382,0.39356014132499695,0.2712492346763611,0.1654273122549057,0.7528182864189148,0.3302018642425537,1.0,0.15690475702285767,0.033716797828674316,0.5396908521652222,0.318483517174609
0.27499999999999997,1.0,0.15,0.3,0.7056902050971985,1.5138590335845947,,0.722961962223053,0.3238042891025543,0.2336215376853943,0.13800427317619324,0.7606285214424133,0.25533729791641235,1.0,0.13226018846035004,0.005501210689544678,0.5031532049179077,0.3528448731498793
0.27499999999999997,1.0,0.15,0.3,0.684912919998169,1.6436463594436646,0.0856609120965004,0.6979087591171265,0.3417152464389801,0.21592459082603455,0.12460734695196152,0.8082221150398254,0.28278806805610657,1.0,0.1210288479924202,0.02679455280303955,0.5455050468444824,0.342456313916482
0.27499999999999997,1.0,0.15,0.3,0.6369670629501343,1.9588302373886108,,0.6555685997009277,0.39356014132499695,0.2712492346763611,0.1654273122549057,0.7528182864189148,0.3302018642425537,1.0,0.15690475702285767,0.033716797828674316,0.5396908521652222,0.31848351698718036
0.49999999999999994,1.0,0.15,0.3,0.7056902050971985,1.5138590335845947,,0.7229620218276978,0.3238042891025543,0.2336215376853943,0.13800427317619324,0.7606285214424133,0.25533729791641235,1.0,0.13226018846035004,0.005501210689544678,0.5031532049179077,0.35284487361554057
0.49999999999999994,1.0,0.15,0.3,0.684912919998169,1.6436463594436646,0.0856609120965004,0.6979087591171265,0.3417152464389801,0.21592459082603455,0.12460734695196152,0.8082221150398254,0.28278806805610657,1.0,0.1210288479924202,0.02679455280303955,0.5455050468444824,0.34245631399564447
0.49999999999999994,1.0,0.15,0.3,0.6369670629501343,1.9588302373886108,,0.6555684804916382,0.39356014132499695,0.2712492346763611,0.1654273122549057,0.7528182864189148,0.3302018642425537,1.0,0.15690475702285767,0.033716797828674316,0.5396908521652222,0.31848351742490194
0.725,1.0,0.15,0.3,0.7056902050971985,1.5138590335845947,,0.722961962223053,0.3238042891025543,0.2336215376853943,0.13800427317619324,0.7606285214424133,0.25533729791641235,1.0,0.13226018846035004,0.005501210689544678,0.5031532049179077,0.3528448720322922
0.725,1.0,0.15,0.3,0.684912919998169,1.6436463594436646,0.0856609120965004,0.6979087591171265,0.3417152464389801,0.21592459082603455,0.12460734695196152,0.8082221150398254,0.28278806805610657,1.0,0.1210288479924202,0.02679455280303955,0.5455050468444824,0.34245631501544266
0.725,1.0,0.15,0.3,0.6369670629501343,1.9588302373886108,,0.6555685997009277,0.39356014132499695,0.2712492346763611,0.1654273122549057,0.7528182864189148,0.3302018642425537,1.0,0.15690475702285767,0.033716797828674316,0.5396908521652222,0.318483518603025
0.95,1.0,0.15,0.3,0.7056902050971985,1.5138590335845947,,0.7229620218276978,0.3238042891025543,0.2336215376853943,0.13800427317619324,0.7606285214424133,0.25533729791641235,1.0,0.13226018846035004,0.005501210689544678,0.5031532049179077,0.35284487237688156
0.95,1.0,0.15,0.3,0.684912919998169,1.6436463594436646,0.0856609120965004,0.6979087591171265,0.3417152464389801,0.21592459082603455,0.12460734695196152,0.8082221150398254,0.28278806805610657,1.0,0.1210288479924202,0.02679455280303955,0.5455050468444824,0.342456314295996
0.95,1.0,0.15,0.3,0.6369670629501343,1.9588302373886108,,0.6555684804916382,0.39356014132499695,0.2712492346763611,0.1654273122549057,0.7528182864189148,0.3302018642425537,1.0,0.15690475702285767,0.033716797828674316,0.5396908521652222,0.3184835171094164
0.05,1.5,0.15,0.3,0.40201500058174133,3.9575772285461426,,0.4192873239517212,0.562721312046051,0.2116755098104477,0.14004871249198914,0.43326589465141296,0.5830119252204895,1.0,0.11836527287960052,0.008645713329315186,0.5014563202857971,0.20100750542711465
0.05,1.5,0.15,0.3,0.44607630372047424,3.505908489227295,0.23779907822608948,0.45907270908355713,0.5539443492889404,0.2395719736814499,0.14810161292552948,0.6265267133712769,0.5447760224342346,1.0,0.1360873430967331,0.07104557752609253,0.5856513977050781,0.22303812722442673
0.05,1.5,0.15,0.3,0.26523202657699585,5.763740062713623,,0.2838338315486908,0.6919819712638855,0.28927353024482727,0.22113215923309326,0.418114572763443,0.7402808666229248,1.0,0.16909396648406982,0.11588388681411743,0.5789027810096741,0.13261603505990935
0.27499999999999997,1.5,0.15,0.3,0.40201500058174133,3.9575772285461426,,0.4192873239517212,0.562721312046051,0.2116755098104477,0.14004871249198914,0.43326589465141296,0.5830119252204895,1.0,0.11836527287960052,0.008645713329315186,0.5014563202857971,0.20100750604644418
0.27499999999999997,1.5,0.15,0.3,0.44607627391815186,3.505908727645874,0.23779907822608948,0.4590727686882019,0.5539443492889404,0.2395719736814499,0.14810161292552948,0.6265267133712769,0.5447760224342346,1.0,0.1360873430967331,0.07104557752609253,0.5856513977050781,0.2230381265725009
0.27499999999999997,1.5,0.15,0.3,0.26523202657699585,5.763740062713623,,0.2838338315486908,0.6919819712638855,0.28927353024482727,0.22113215923309326,0.418114572763443,0.7402808666229248,1.0,0.16909396648406982,0.11588388681411743,0.5789027810096741,0.13261603472928982
0.49999999999999994,1.5,0.15,0.3,0.40201500058174133,3.9575772285461426,,0.4192873239517212,0.562721312046051,0.2116755098104477,0.14004871249198914,0.43326589465141296,0.5830119252204895,1.0,0.11836527287960052,0.008645713329315186,0.5014563202857971,0.20100750633515418
0.49999999999999994,1.5,0.15,0.3,0.44607627391815186,3.505908727645874,0.2377990484237671,0.4590727686882019,0.5539443492889404,0.2395719736814499,0.14810161292552948,0.6265267133712769,0.5447760224342346,1.0,0.1360873430967331,0.07104557752609253,0.5856513977050781,0.2230381262366427
0.49999999999999994,1.5,0.15,0.3,0.26523202657699585,5.763740062713623,,0.2838338315486908,0.6919819712638855,0.28927353024482727,0.22113215923309326,0.418114572763443,0.7402808666229248,1.0,0.16909396648406982,0.11588388681411743,0.5789027810096741,0.13261603468330577
0.725,1.5,0.15,0.3,0.40201500058174133,3.9575772285461426,,0.4192873239517212,0.562721312046051,0.2116755098104477,0.14004871249198914,0.43326589465141296,0.5830119252204895,1.0,0.11836527287960052,0.008645713329315186,0.5014563202857971,0.20100750539451837
0.725,1.5,0.15,0.3,0.44607627391815186,3.505908727645874,0.23779907822608948,0.4590727686882019,0.5539443492889404,0.2395719736814499,0.14810161292552948,0.6265267133712769,0.5447760224342346,1.0,0.1360873430967331,0.07104557752609253,0.5856513977050781,0.22303812676575036
0.725,1.5,0.15,0.3,0.26523202657699585,5.763740062713623,,0.2838338315486908,0.6919819712638855,0.28927353024482727,0.22113215923309326,0.418114572763443,0.7402808666229248,1.0,0.16909396648406982,0.11588388681411743,0.5789027810096741,0.13261603502265643
0.95,1.5,0.15,0.3,0.40201500058174133,3.9575772285461426,,0.4192873239517212,0.562721312046051,0.2116755098104477,0.14004871249198914,0.43326589465141296,0.5830119252204895,1.0,0.11836527287960052,0.008645713329315186,0.5014563202857971,0.2010075057670474
0.95,1.5,0.15,0.3,0.44607630372047424,3.505908489227295,0.2377990484237671,0.45907270908355713,0.5539443492889404,0.2395719736814499,0.14810161292552948,0.6265267133712769,0.5447760224342346,1.0,0.1360873430967331,0.07104557752609253,0.5856513977050781,0.2230381266726181
